gene	P6
ENSMUSG00000006215	1152
ENSMUSG00000006216	27
ENSMUSG00000006218	550
ENSMUSG00000006219	970
ENSMUSG00000006221	1499
ENSMUSG00000006235	690
ENSMUSG00000006241	214
ENSMUSG00000006262	6431
ENSMUSG00000006269	45
ENSMUSG00000006270	0
ENSMUSG00000006273	8550
ENSMUSG00000006276	4203
ENSMUSG00000006281	3228
ENSMUSG00000006288	1867
ENSMUSG00000006289	2145
ENSMUSG00000006299	7495
ENSMUSG00000006301	14147
ENSMUSG00000006304	11584
ENSMUSG00000006307	5980
ENSMUSG00000006310	69
ENSMUSG00000006311	0
ENSMUSG00000006313	112
ENSMUSG00000006315	2155
ENSMUSG00000006333	22501
ENSMUSG00000006335	675
ENSMUSG00000006342	1272
ENSMUSG00000006344	322
ENSMUSG00000006345	1865
ENSMUSG00000006356	22382
ENSMUSG00000006360	12083
ENSMUSG00000006362	1718
ENSMUSG00000006369	2230
ENSMUSG00000006373	8793
ENSMUSG00000006378	148
ENSMUSG00000006386	2213
ENSMUSG00000006389	0
ENSMUSG00000006390	4708
ENSMUSG00000006392	1556
ENSMUSG00000006395	692
ENSMUSG00000006398	265
ENSMUSG00000006403	180
ENSMUSG00000006411	2288
ENSMUSG00000006412	2122
ENSMUSG00000006418	3606
ENSMUSG00000006423	3623
ENSMUSG00000006435	392
ENSMUSG00000006442	1194
ENSMUSG00000006445	1905
ENSMUSG00000006456	1767
ENSMUSG00000006457	11659
ENSMUSG00000006462	21
ENSMUSG00000006463	1165
ENSMUSG00000006464	998
ENSMUSG00000006469	0
ENSMUSG00000006471	1053
ENSMUSG00000006476	5335
ENSMUSG00000006488	0
ENSMUSG00000006490	0
ENSMUSG00000006494	2688
ENSMUSG00000006498	12949
ENSMUSG00000006517	692
ENSMUSG00000006519	6230
ENSMUSG00000006522	29
ENSMUSG00000006526	1356
ENSMUSG00000006527	2127
ENSMUSG00000006529	19
ENSMUSG00000006538	2
ENSMUSG00000006542	275
ENSMUSG00000006546	1483
ENSMUSG00000006567	6
ENSMUSG00000006570	0
ENSMUSG00000006574	34
ENSMUSG00000006575	186
ENSMUSG00000006576	1561
ENSMUSG00000006585	260
ENSMUSG00000006586	49
ENSMUSG00000006587	24
ENSMUSG00000006589	1425
ENSMUSG00000006599	2170
ENSMUSG00000006611	1371
ENSMUSG00000006638	225
ENSMUSG00000006641	685
ENSMUSG00000006642	2
ENSMUSG00000006649	2
ENSMUSG00000006651	885
ENSMUSG00000006673	5965
ENSMUSG00000006675	241
ENSMUSG00000006676	10769
ENSMUSG00000006678	668
ENSMUSG00000006699	21846
ENSMUSG00000006705	1927
ENSMUSG00000006711	27
ENSMUSG00000006715	788
ENSMUSG00000006717	1495
ENSMUSG00000006720	171
ENSMUSG00000006724	953
ENSMUSG00000006728	6514
ENSMUSG00000006731	8455
ENSMUSG00000006732	1963
ENSMUSG00000006736	4834
ENSMUSG00000006740	16644
ENSMUSG00000006763	602
ENSMUSG00000006764	1
ENSMUSG00000006777	21
ENSMUSG00000006782	2330
ENSMUSG00000006784	135
ENSMUSG00000006800	14279
ENSMUSG00000006818	6548
ENSMUSG00000006850	440
ENSMUSG00000006906	1537
ENSMUSG00000006920	4963
ENSMUSG00000006930	3058
ENSMUSG00000006931	2068
ENSMUSG00000006932	30746
ENSMUSG00000006941	1745
ENSMUSG00000006948	0
ENSMUSG00000006958	291
ENSMUSG00000006998	9316
ENSMUSG00000007021	23
ENSMUSG00000007029	4569
ENSMUSG00000007030	354
ENSMUSG00000007033	151
ENSMUSG00000007034	1132
ENSMUSG00000007035	118
ENSMUSG00000007036	5253
ENSMUSG00000007038	2577
ENSMUSG00000007039	3537
ENSMUSG00000007041	11881
ENSMUSG00000007050	507
ENSMUSG00000007080	124
ENSMUSG00000007097	8194
ENSMUSG00000007107	5
ENSMUSG00000007122	5974
ENSMUSG00000007207	267
ENSMUSG00000007209	0
ENSMUSG00000007216	163
ENSMUSG00000007279	1339
ENSMUSG00000007338	1357
ENSMUSG00000007379	324
ENSMUSG00000007411	4600
ENSMUSG00000007415	6646
ENSMUSG00000007440	0
ENSMUSG00000007457	0
ENSMUSG00000007458	10367
ENSMUSG00000007476	850
ENSMUSG00000007480	305
ENSMUSG00000007564	13540
ENSMUSG00000007570	999
ENSMUSG00000007589	1649
ENSMUSG00000007591	70
ENSMUSG00000007594	7
ENSMUSG00000007603	2318
ENSMUSG00000007610	1108
ENSMUSG00000007613	7511
ENSMUSG00000007617	1312
ENSMUSG00000007646	89
ENSMUSG00000007653	5
ENSMUSG00000007655	19907
ENSMUSG00000007656	3476
ENSMUSG00000007659	6364
ENSMUSG00000007670	6151
ENSMUSG00000007682	837
ENSMUSG00000007721	1634
ENSMUSG00000007739	8076
ENSMUSG00000007777	1045
ENSMUSG00000007783	552
ENSMUSG00000007805	28
ENSMUSG00000007812	1939
ENSMUSG00000007815	22071
ENSMUSG00000007817	10812
ENSMUSG00000007827	545
ENSMUSG00000007833	1465
ENSMUSG00000007836	6103
ENSMUSG00000007837	1474
ENSMUSG00000007850	24884
ENSMUSG00000007867	980
ENSMUSG00000007872	4990
ENSMUSG00000007877	5048
ENSMUSG00000007880	8054
ENSMUSG00000007888	241
ENSMUSG00000007891	59135
ENSMUSG00000007892	15831
ENSMUSG00000007907	0
ENSMUSG00000007908	3341
ENSMUSG00000007944	6
ENSMUSG00000007946	17
ENSMUSG00000007950	1207
ENSMUSG00000007987	1020
ENSMUSG00000007989	1325
ENSMUSG00000008028	19
ENSMUSG00000008035	12661
ENSMUSG00000008036	2932
ENSMUSG00000008090	1434
ENSMUSG00000008129	15
ENSMUSG00000008136	1536
ENSMUSG00000008140	4593
ENSMUSG00000008153	544
ENSMUSG00000008167	1422
ENSMUSG00000008193	486
ENSMUSG00000008200	4571
ENSMUSG00000008206	1939
ENSMUSG00000008226	1048
ENSMUSG00000008301	1749
ENSMUSG00000008305	3472
ENSMUSG00000008307	172
ENSMUSG00000008318	216
ENSMUSG00000008333	1560
ENSMUSG00000008348	3449
ENSMUSG00000008373	2185
ENSMUSG00000008384	1321
ENSMUSG00000008393	5036
ENSMUSG00000008398	2976
ENSMUSG00000008429	3513
ENSMUSG00000008435	1331
ENSMUSG00000008438	29
ENSMUSG00000008450	933
ENSMUSG00000008461	20
ENSMUSG00000008475	10765
ENSMUSG00000008482	8
ENSMUSG00000008489	7
ENSMUSG00000008496	341
ENSMUSG00000008540	12096
ENSMUSG00000008575	5479
ENSMUSG00000008590	4
ENSMUSG00000008601	3447
ENSMUSG00000008604	7540
ENSMUSG00000008658	496
ENSMUSG00000008668	12515
ENSMUSG00000008682	34459
ENSMUSG00000008683	10104
ENSMUSG00000008690	7845
ENSMUSG00000008730	11573
ENSMUSG00000008734	1304
ENSMUSG00000008763	5076
ENSMUSG00000008789	0
ENSMUSG00000008813	0
ENSMUSG00000008822	734
ENSMUSG00000008843	0
ENSMUSG00000008845	1119
ENSMUSG00000008855	3105
ENSMUSG00000008859	4327
ENSMUSG00000008874	0
ENSMUSG00000008892	4753
ENSMUSG00000008932	0
ENSMUSG00000008958	2236
ENSMUSG00000008976	3944
ENSMUSG00000008999	316
ENSMUSG00000009013	8744
ENSMUSG00000009030	3322
ENSMUSG00000009035	5562
ENSMUSG00000009047	0
ENSMUSG00000009070	7
ENSMUSG00000009073	5580
ENSMUSG00000009075	26
ENSMUSG00000009076	732
ENSMUSG00000009079	14458
ENSMUSG00000009090	5326
ENSMUSG00000009092	2045
ENSMUSG00000009093	0
ENSMUSG00000009097	593
ENSMUSG00000009108	20
ENSMUSG00000009112	2564
ENSMUSG00000009114	419
ENSMUSG00000009115	1
ENSMUSG00000009145	476
ENSMUSG00000009185	994
ENSMUSG00000009207	1316
ENSMUSG00000009210	45
ENSMUSG00000009214	10
ENSMUSG00000009216	3
ENSMUSG00000009246	3
ENSMUSG00000009248	11
ENSMUSG00000009281	1198
ENSMUSG00000009291	12785
ENSMUSG00000009292	381
ENSMUSG00000009293	3609
ENSMUSG00000009350	47
ENSMUSG00000009356	53
ENSMUSG00000009376	3894
ENSMUSG00000009378	282
ENSMUSG00000009394	1471
ENSMUSG00000009406	995
ENSMUSG00000009418	2727
ENSMUSG00000009470	7065
ENSMUSG00000009471	23
ENSMUSG00000009487	25
ENSMUSG00000009535	1762
ENSMUSG00000009545	423
ENSMUSG00000009549	3624
ENSMUSG00000009551	0
ENSMUSG00000009555	3461
ENSMUSG00000009563	1292
ENSMUSG00000009566	1926
ENSMUSG00000009569	4085
ENSMUSG00000009575	7333
ENSMUSG00000009580	0
ENSMUSG00000009585	7169
ENSMUSG00000009588	36
ENSMUSG00000009596	0
ENSMUSG00000009614	1318
ENSMUSG00000009621	1935
ENSMUSG00000009628	2
ENSMUSG00000009630	4587
ENSMUSG00000009633	1162
ENSMUSG00000009640	954
ENSMUSG00000009646	0
ENSMUSG00000009647	1316
ENSMUSG00000009654	12
ENSMUSG00000009670	1663
ENSMUSG00000009681	6391
ENSMUSG00000009687	3118
ENSMUSG00000009731	99
ENSMUSG00000009733	1077
ENSMUSG00000009734	0
ENSMUSG00000009739	2030
ENSMUSG00000009741	8697
ENSMUSG00000009772	1857
ENSMUSG00000009828	2267
ENSMUSG00000009863	5804
ENSMUSG00000009876	95
ENSMUSG00000009894	2204
ENSMUSG00000009900	0
ENSMUSG00000009905	3019
ENSMUSG00000009907	6044
ENSMUSG00000009927	12274
ENSMUSG00000009941	3
ENSMUSG00000009995	3827
ENSMUSG00000010021	95
ENSMUSG00000010025	4772
ENSMUSG00000010044	87
ENSMUSG00000010045	2741
ENSMUSG00000010047	1484
ENSMUSG00000010048	1347
ENSMUSG00000010051	337
ENSMUSG00000010054	2518
ENSMUSG00000010057	1003
ENSMUSG00000010064	2801
ENSMUSG00000010066	715
ENSMUSG00000010067	1923
ENSMUSG00000010080	3652
ENSMUSG00000010086	39
ENSMUSG00000010095	7528
ENSMUSG00000010097	13812
ENSMUSG00000010110	6378
ENSMUSG00000010122	51
ENSMUSG00000010136	31
ENSMUSG00000010142	183
ENSMUSG00000010154	1065
ENSMUSG00000010175	96
ENSMUSG00000010205	0
ENSMUSG00000010277	18482
ENSMUSG00000010290	1618
ENSMUSG00000010307	1153
ENSMUSG00000010311	8
ENSMUSG00000010342	1
ENSMUSG00000010358	1737
ENSMUSG00000010362	941
ENSMUSG00000010376	3601
ENSMUSG00000010392	3189
ENSMUSG00000010406	1994
ENSMUSG00000010435	0
ENSMUSG00000010453	5188
ENSMUSG00000010461	358
ENSMUSG00000010476	393
ENSMUSG00000010492	114
ENSMUSG00000010505	2
ENSMUSG00000010517	2829
ENSMUSG00000010529	91
ENSMUSG00000010538	95
ENSMUSG00000010554	1788
ENSMUSG00000010592	3
ENSMUSG00000010601	1
ENSMUSG00000010607	571
ENSMUSG00000010608	13346
ENSMUSG00000010609	1306
ENSMUSG00000010651	119
ENSMUSG00000010660	1775
ENSMUSG00000010663	3024
ENSMUSG00000010721	1447
ENSMUSG00000010751	305
ENSMUSG00000010755	2480
ENSMUSG00000010760	53
ENSMUSG00000010796	0
ENSMUSG00000010797	34
ENSMUSG00000010803	0
ENSMUSG00000010825	90
ENSMUSG00000010830	1286
ENSMUSG00000010841	0
ENSMUSG00000010911	1172
ENSMUSG00000010914	1771
ENSMUSG00000010936	1976
ENSMUSG00000011008	405
ENSMUSG00000011034	25
ENSMUSG00000011096	2357
ENSMUSG00000011114	7539
ENSMUSG00000011118	1
ENSMUSG00000011148	3894
ENSMUSG00000011154	148
ENSMUSG00000011158	3243
ENSMUSG00000011171	638
ENSMUSG00000011179	7283
ENSMUSG00000011254	370
ENSMUSG00000011256	1032
ENSMUSG00000011257	4104
ENSMUSG00000011263	1785
ENSMUSG00000011267	153
ENSMUSG00000011305	350
ENSMUSG00000011306	2075
ENSMUSG00000011349	0
ENSMUSG00000011350	0
ENSMUSG00000011382	1337
ENSMUSG00000011427	1130
ENSMUSG00000011463	1
ENSMUSG00000011486	0
ENSMUSG00000011589	0
ENSMUSG00000011632	1
ENSMUSG00000011658	982
ENSMUSG00000011751	706
ENSMUSG00000011752	3658
ENSMUSG00000011831	3194
ENSMUSG00000011832	1778
ENSMUSG00000011837	1531
ENSMUSG00000011877	4482
ENSMUSG00000011884	5542
ENSMUSG00000011958	5251
ENSMUSG00000011960	3013
ENSMUSG00000012017	761
ENSMUSG00000012042	1
ENSMUSG00000012076	1663
ENSMUSG00000012114	4095
ENSMUSG00000012117	2298
ENSMUSG00000012123	39
ENSMUSG00000012126	460
ENSMUSG00000012187	56
ENSMUSG00000012211	1
ENSMUSG00000012282	0
ENSMUSG00000012296	1475
ENSMUSG00000012350	8876
ENSMUSG00000012396	49
ENSMUSG00000012405	9506
ENSMUSG00000012422	2304
ENSMUSG00000012428	3684
ENSMUSG00000012429	893
ENSMUSG00000012443	321
ENSMUSG00000012483	455
ENSMUSG00000012519	385
ENSMUSG00000012520	8
ENSMUSG00000012535	5445
ENSMUSG00000012609	930
ENSMUSG00000012640	2652
ENSMUSG00000012705	974
ENSMUSG00000012777	1
ENSMUSG00000012819	45
ENSMUSG00000012848	14141
ENSMUSG00000012889	296
ENSMUSG00000013033	2906
ENSMUSG00000013076	5448
ENSMUSG00000013083	0
ENSMUSG00000013089	1656
ENSMUSG00000013091	8
ENSMUSG00000013150	631
ENSMUSG00000013155	249
ENSMUSG00000013158	1
ENSMUSG00000013160	7037
ENSMUSG00000013236	4237
ENSMUSG00000013275	6381
ENSMUSG00000013338	3
ENSMUSG00000013353	0
ENSMUSG00000013367	110
ENSMUSG00000013415	91
ENSMUSG00000013418	1
ENSMUSG00000013419	2462
ENSMUSG00000013465	3982
ENSMUSG00000013483	8
ENSMUSG00000013495	1331
ENSMUSG00000013523	1905
ENSMUSG00000013539	757
ENSMUSG00000013562	0
ENSMUSG00000013584	270
ENSMUSG00000013593	8638
ENSMUSG00000013611	252
ENSMUSG00000013622	3630
ENSMUSG00000013629	1927
ENSMUSG00000013643	0
ENSMUSG00000013646	1878
ENSMUSG00000013653	0
ENSMUSG00000013662	5079
ENSMUSG00000013663	4737
ENSMUSG00000013668	0
ENSMUSG00000013698	10244
ENSMUSG00000013701	2262
ENSMUSG00000013707	322
ENSMUSG00000013736	1592
ENSMUSG00000013766	421
ENSMUSG00000013787	7150
ENSMUSG00000013822	2159
ENSMUSG00000013833	2009
ENSMUSG00000013846	10374
ENSMUSG00000013858	5608
ENSMUSG00000013878	1178
ENSMUSG00000013921	238
ENSMUSG00000013928	3
ENSMUSG00000013936	106
ENSMUSG00000013973	1895
ENSMUSG00000013974	87
ENSMUSG00000013997	2524
ENSMUSG00000014030	4
ENSMUSG00000014039	960
ENSMUSG00000014074	1828
ENSMUSG00000014075	401
ENSMUSG00000014077	11099
ENSMUSG00000014104	0
ENSMUSG00000014158	8294
ENSMUSG00000014164	177
ENSMUSG00000014177	3152
ENSMUSG00000014195	7932
ENSMUSG00000014198	39
ENSMUSG00000014226	4877
ENSMUSG00000014232	543
ENSMUSG00000014243	180
ENSMUSG00000014245	477
ENSMUSG00000014294	2118
ENSMUSG00000014301	603
ENSMUSG00000014303	1703
ENSMUSG00000014313	10016
ENSMUSG00000014329	1307
ENSMUSG00000014349	7264
ENSMUSG00000014351	0
ENSMUSG00000014353	4056
ENSMUSG00000014355	5012
ENSMUSG00000014361	1410
ENSMUSG00000014402	4238
ENSMUSG00000014418	2220
ENSMUSG00000014426	1745
ENSMUSG00000014444	20718
ENSMUSG00000014453	229
ENSMUSG00000014470	1768
ENSMUSG00000014496	4219
ENSMUSG00000014498	5151
ENSMUSG00000014503	37
ENSMUSG00000014504	2655
ENSMUSG00000014529	0
ENSMUSG00000014542	1
ENSMUSG00000014543	6
ENSMUSG00000014547	3777
ENSMUSG00000014550	2172
ENSMUSG00000014551	1088
ENSMUSG00000014554	1536
ENSMUSG00000014592	693
ENSMUSG00000014599	4553
ENSMUSG00000014601	2741
ENSMUSG00000014602	1143
ENSMUSG00000014603	0
ENSMUSG00000014606	4778
ENSMUSG00000014609	15
ENSMUSG00000014633	325
ENSMUSG00000014668	2160
ENSMUSG00000014686	19
ENSMUSG00000014704	88
ENSMUSG00000014725	17
ENSMUSG00000014747	10
ENSMUSG00000014748	7707
ENSMUSG00000014763	3151
ENSMUSG00000014767	1260
ENSMUSG00000014769	6302
ENSMUSG00000014771	765
ENSMUSG00000014773	1100
ENSMUSG00000014776	758
ENSMUSG00000014778	1876
ENSMUSG00000014782	1
ENSMUSG00000014786	235
ENSMUSG00000014791	3611
ENSMUSG00000014813	806
ENSMUSG00000014837	479
ENSMUSG00000014846	2040
ENSMUSG00000014850	615
ENSMUSG00000014852	3
ENSMUSG00000014856	1620
ENSMUSG00000014859	2924
ENSMUSG00000014867	16103
ENSMUSG00000014873	1341
ENSMUSG00000014905	14606
ENSMUSG00000014907	868
ENSMUSG00000014932	3787
ENSMUSG00000014956	17747
ENSMUSG00000014959	8650
ENSMUSG00000014980	1105
ENSMUSG00000015001	0
ENSMUSG00000015002	5768
ENSMUSG00000015013	2117
ENSMUSG00000015016	1218
ENSMUSG00000015023	1768
ENSMUSG00000015027	13935
ENSMUSG00000015053	969
ENSMUSG00000015083	39
ENSMUSG00000015085	997
ENSMUSG00000015087	3846
ENSMUSG00000015090	747
ENSMUSG00000015092	6268
ENSMUSG00000015093	4932
ENSMUSG00000015094	4331
ENSMUSG00000015095	4159
ENSMUSG00000015112	1196
ENSMUSG00000015120	7181
ENSMUSG00000015126	893
ENSMUSG00000015127	1161
ENSMUSG00000015133	2813
ENSMUSG00000015134	2703
ENSMUSG00000015143	16085
ENSMUSG00000015149	4779
ENSMUSG00000015165	12305
ENSMUSG00000015176	3749
ENSMUSG00000015189	2616
ENSMUSG00000015202	1165
ENSMUSG00000015214	2917
ENSMUSG00000015217	3140
ENSMUSG00000015222	866
ENSMUSG00000015224	699
ENSMUSG00000015242	0
ENSMUSG00000015243	10194
ENSMUSG00000015247	1405
ENSMUSG00000015289	817
ENSMUSG00000015290	2803
ENSMUSG00000015291	10532
ENSMUSG00000015305	25894
ENSMUSG00000015312	1412
ENSMUSG00000015314	85
ENSMUSG00000015316	8
ENSMUSG00000015335	862
ENSMUSG00000015337	511
ENSMUSG00000015340	3660
ENSMUSG00000015341	3548
ENSMUSG00000015342	780
ENSMUSG00000015354	826
ENSMUSG00000015355	517
ENSMUSG00000015357	2446
ENSMUSG00000015363	5117
ENSMUSG00000015365	1
ENSMUSG00000015377	1414
ENSMUSG00000015396	672
ENSMUSG00000015401	17
ENSMUSG00000015405	14
ENSMUSG00000015437	8
ENSMUSG00000015441	0
ENSMUSG00000015443	0
ENSMUSG00000015451	85
ENSMUSG00000015452	35284
ENSMUSG00000015461	3124
ENSMUSG00000015467	60
ENSMUSG00000015468	1487
ENSMUSG00000015474	340
ENSMUSG00000015476	449
ENSMUSG00000015478	3546
ENSMUSG00000015484	6
ENSMUSG00000015488	4387
ENSMUSG00000015501	3879
ENSMUSG00000015519	2
ENSMUSG00000015522	4095
ENSMUSG00000015533	261
ENSMUSG00000015536	1503
ENSMUSG00000015542	981
ENSMUSG00000015568	18746
ENSMUSG00000015575	5556
ENSMUSG00000015579	0
ENSMUSG00000015597	1979
ENSMUSG00000015599	25
ENSMUSG00000015605	1590
ENSMUSG00000015619	1139
ENSMUSG00000015627	0
ENSMUSG00000015647	26329
ENSMUSG00000015652	16
ENSMUSG00000015653	243
ENSMUSG00000015656	71700
ENSMUSG00000015659	579
ENSMUSG00000015665	0
ENSMUSG00000015668	1502
ENSMUSG00000015671	5130
ENSMUSG00000015672	1173
ENSMUSG00000015697	4058
ENSMUSG00000015702	2080
ENSMUSG00000015709	536
ENSMUSG00000015711	2688
ENSMUSG00000015714	16593
ENSMUSG00000015721	0
ENSMUSG00000015733	9239
ENSMUSG00000015745	1532
ENSMUSG00000015747	940
ENSMUSG00000015748	1789
ENSMUSG00000015749	5834
ENSMUSG00000015750	2079
ENSMUSG00000015755	6457
ENSMUSG00000015757	2205
ENSMUSG00000015759	3230
ENSMUSG00000015766	1870
ENSMUSG00000015776	4603
ENSMUSG00000015787	0
ENSMUSG00000015790	2388
ENSMUSG00000015804	2480
ENSMUSG00000015806	3953
ENSMUSG00000015812	49
ENSMUSG00000015829	6
ENSMUSG00000015837	37766
ENSMUSG00000015839	13952
ENSMUSG00000015843	125
ENSMUSG00000015846	3383
ENSMUSG00000015850	921
ENSMUSG00000015852	1907
ENSMUSG00000015854	44
ENSMUSG00000015869	2651
ENSMUSG00000015879	30
ENSMUSG00000015880	77
ENSMUSG00000015882	1287
ENSMUSG00000015889	3193
ENSMUSG00000015890	1896
ENSMUSG00000015932	24490
ENSMUSG00000015937	6108
ENSMUSG00000015942	855
ENSMUSG00000015943	530
ENSMUSG00000015944	3073
ENSMUSG00000015947	561
ENSMUSG00000015950	1797
ENSMUSG00000015957	174
ENSMUSG00000015961	7681
ENSMUSG00000015962	87
ENSMUSG00000015966	2326
ENSMUSG00000015968	998
ENSMUSG00000015970	27171
ENSMUSG00000015971	2407
ENSMUSG00000015980	379
ENSMUSG00000015981	94
ENSMUSG00000015994	3563
ENSMUSG00000016018	3054
ENSMUSG00000016024	3258
ENSMUSG00000016028	10259
ENSMUSG00000016087	813
ENSMUSG00000016128	6244
ENSMUSG00000016150	1
ENSMUSG00000016179	96
ENSMUSG00000016181	829
ENSMUSG00000016194	1557
ENSMUSG00000016200	45
ENSMUSG00000016206	686
ENSMUSG00000016239	3832
ENSMUSG00000016252	2883
ENSMUSG00000016253	1775
ENSMUSG00000016255	52
ENSMUSG00000016256	8331
ENSMUSG00000016257	2295
ENSMUSG00000016262	973
ENSMUSG00000016283	469
ENSMUSG00000016308	1845
ENSMUSG00000016319	12341
ENSMUSG00000016327	36
ENSMUSG00000016344	1837
ENSMUSG00000016346	13
ENSMUSG00000016349	2146
ENSMUSG00000016356	446
ENSMUSG00000016382	15386
ENSMUSG00000016386	203
ENSMUSG00000016409	1280
ENSMUSG00000016427	4678
ENSMUSG00000016458	15
ENSMUSG00000016477	1038
ENSMUSG00000016481	4876
ENSMUSG00000016487	3446
ENSMUSG00000016493	268
ENSMUSG00000016494	8781
ENSMUSG00000016495	1691
ENSMUSG00000016496	689
ENSMUSG00000016498	21
ENSMUSG00000016503	1546
ENSMUSG00000016510	1065
ENSMUSG00000016520	2000
ENSMUSG00000016524	0
ENSMUSG00000016526	505
ENSMUSG00000016528	7048
ENSMUSG00000016529	2
ENSMUSG00000016534	31221
ENSMUSG00000016541	6456
ENSMUSG00000016552	910
ENSMUSG00000016554	5901
ENSMUSG00000016559	32388
ENSMUSG00000016619	2788
ENSMUSG00000016624	107
ENSMUSG00000016626	0
ENSMUSG00000016637	750
ENSMUSG00000016664	9300
ENSMUSG00000016756	505
ENSMUSG00000016757	1053
ENSMUSG00000016758	314
ENSMUSG00000016763	59
ENSMUSG00000016831	4669
ENSMUSG00000016833	890
ENSMUSG00000016918	1528
ENSMUSG00000016921	14333
ENSMUSG00000016933	6577
ENSMUSG00000016940	1751
ENSMUSG00000016942	3
ENSMUSG00000016946	1056
ENSMUSG00000016982	0
ENSMUSG00000016984	696
ENSMUSG00000016995	422
ENSMUSG00000016998	0
ENSMUSG00000017000	0
ENSMUSG00000017002	47
ENSMUSG00000017003	0
ENSMUSG00000017004	0
ENSMUSG00000017007	42
ENSMUSG00000017009	21484
ENSMUSG00000017049	0
ENSMUSG00000017057	5675
ENSMUSG00000017064	0
ENSMUSG00000017119	10637
ENSMUSG00000017132	3184
ENSMUSG00000017144	1394
ENSMUSG00000017146	97
ENSMUSG00000017165	0
ENSMUSG00000017167	384
ENSMUSG00000017176	1576
ENSMUSG00000017188	1483
ENSMUSG00000017195	12
ENSMUSG00000017204	3
ENSMUSG00000017210	2957
ENSMUSG00000017211	0
ENSMUSG00000017221	4701
ENSMUSG00000017264	2869
ENSMUSG00000017286	3576
ENSMUSG00000017288	2090
ENSMUSG00000017291	8061
ENSMUSG00000017299	1202
ENSMUSG00000017300	14464
ENSMUSG00000017307	842
ENSMUSG00000017309	2653
ENSMUSG00000017310	0
ENSMUSG00000017311	0
ENSMUSG00000017314	920
ENSMUSG00000017316	0
ENSMUSG00000017344	330
ENSMUSG00000017376	2257
ENSMUSG00000017386	1523
ENSMUSG00000017390	166
ENSMUSG00000017400	253
ENSMUSG00000017404	19801
ENSMUSG00000017405	883
ENSMUSG00000017412	94
ENSMUSG00000017417	326
ENSMUSG00000017418	2328
ENSMUSG00000017421	11365
ENSMUSG00000017428	5005
ENSMUSG00000017446	2491
ENSMUSG00000017453	14
ENSMUSG00000017466	28800
ENSMUSG00000017478	4342
ENSMUSG00000017485	7517
ENSMUSG00000017491	208
ENSMUSG00000017493	6960
ENSMUSG00000017499	95
ENSMUSG00000017548	3365
ENSMUSG00000017550	237
ENSMUSG00000017561	1604
ENSMUSG00000017588	0
ENSMUSG00000017607	193
ENSMUSG00000017615	6792
ENSMUSG00000017631	3277
ENSMUSG00000017639	2712
ENSMUSG00000017652	1028
ENSMUSG00000017664	1779
ENSMUSG00000017667	395
ENSMUSG00000017670	3770
ENSMUSG00000017677	5082
ENSMUSG00000017679	2051
ENSMUSG00000017686	3167
ENSMUSG00000017688	0
ENSMUSG00000017692	962
ENSMUSG00000017697	90
ENSMUSG00000017707	33982
ENSMUSG00000017713	540
ENSMUSG00000017715	3793
ENSMUSG00000017716	199
ENSMUSG00000017718	211
ENSMUSG00000017720	0
ENSMUSG00000017721	3537
ENSMUSG00000017723	9272
ENSMUSG00000017724	104
ENSMUSG00000017733	0
ENSMUSG00000017734	620
ENSMUSG00000017737	326
ENSMUSG00000017740	744
ENSMUSG00000017747	1297
ENSMUSG00000017754	4982
ENSMUSG00000017756	6371
ENSMUSG00000017760	28016
ENSMUSG00000017764	878
ENSMUSG00000017765	4098
ENSMUSG00000017767	11
ENSMUSG00000017774	13862
ENSMUSG00000017776	9518
ENSMUSG00000017778	5240
ENSMUSG00000017781	9073
ENSMUSG00000017801	1665
ENSMUSG00000017802	3865
ENSMUSG00000017817	1401
ENSMUSG00000017830	557
ENSMUSG00000017831	5774
ENSMUSG00000017832	0
ENSMUSG00000017837	1790
ENSMUSG00000017843	6308
ENSMUSG00000017858	2430
ENSMUSG00000017861	82
ENSMUSG00000017868	1
ENSMUSG00000017897	2306
ENSMUSG00000017922	0
ENSMUSG00000017929	2068
ENSMUSG00000017943	12
ENSMUSG00000017950	0
ENSMUSG00000017969	287
ENSMUSG00000017978	2521
ENSMUSG00000017999	2466
ENSMUSG00000018001	3014
ENSMUSG00000018008	3099
ENSMUSG00000018012	435
ENSMUSG00000018040	3932
ENSMUSG00000018042	22019
ENSMUSG00000018068	1580
ENSMUSG00000018076	3697
ENSMUSG00000018102	2694
ENSMUSG00000018126	5
ENSMUSG00000018143	2178
ENSMUSG00000018160	3904
ENSMUSG00000018166	9060
ENSMUSG00000018167	1931
ENSMUSG00000018168	360
ENSMUSG00000018169	476
ENSMUSG00000018171	11424
ENSMUSG00000018189	1149
ENSMUSG00000018196	1609
ENSMUSG00000018199	3502
ENSMUSG00000018209	4126
ENSMUSG00000018211	0
ENSMUSG00000018217	18488
ENSMUSG00000018238	18
ENSMUSG00000018239	491
ENSMUSG00000018259	0
ENSMUSG00000018263	12
ENSMUSG00000018286	5649
ENSMUSG00000018287	2748
ENSMUSG00000018293	13903
ENSMUSG00000018322	3243
ENSMUSG00000018326	13176
ENSMUSG00000018334	929
ENSMUSG00000018339	10608
ENSMUSG00000018340	23870
ENSMUSG00000018341	11
ENSMUSG00000018347	719
ENSMUSG00000018362	2006
ENSMUSG00000018363	4493
ENSMUSG00000018372	796
ENSMUSG00000018377	6536
ENSMUSG00000018378	3390
ENSMUSG00000018379	15073
