gene	W8
ENSMUSG00000047168	0
ENSMUSG00000047171	2
ENSMUSG00000047180	1502
ENSMUSG00000047181	1593
ENSMUSG00000047182	598
ENSMUSG00000047187	13341
ENSMUSG00000047189	0
ENSMUSG00000047193	1488
ENSMUSG00000047197	12
ENSMUSG00000047203	0
ENSMUSG00000047205	955
ENSMUSG00000047207	0
ENSMUSG00000047213	6754
ENSMUSG00000047215	10687
ENSMUSG00000047216	280
ENSMUSG00000047220	7
ENSMUSG00000047221	419
ENSMUSG00000047222	0
ENSMUSG00000047225	0
ENSMUSG00000047227	220
ENSMUSG00000047228	5
ENSMUSG00000047230	12
ENSMUSG00000047237	0
ENSMUSG00000047238	1041
ENSMUSG00000047242	1653
ENSMUSG00000047246	238
ENSMUSG00000047248	1945
ENSMUSG00000047250	778
ENSMUSG00000047253	0
ENSMUSG00000047257	0
ENSMUSG00000047259	246
ENSMUSG00000047260	1761
ENSMUSG00000047261	7
ENSMUSG00000047264	1507
ENSMUSG00000047281	1858
ENSMUSG00000047284	3385
ENSMUSG00000047286	0
ENSMUSG00000047293	1
ENSMUSG00000047295	0
ENSMUSG00000047298	0
ENSMUSG00000047307	15
ENSMUSG00000047324	0
ENSMUSG00000047330	110
ENSMUSG00000047342	137
ENSMUSG00000047343	79
ENSMUSG00000047344	316
ENSMUSG00000047347	0
ENSMUSG00000047352	0
ENSMUSG00000047356	0
ENSMUSG00000047361	47
ENSMUSG00000047363	18
ENSMUSG00000047368	1202
ENSMUSG00000047369	24
ENSMUSG00000047370	2
ENSMUSG00000047371	2475
ENSMUSG00000047379	17
ENSMUSG00000047383	0
ENSMUSG00000047384	0
ENSMUSG00000047388	2166
ENSMUSG00000047390	0
ENSMUSG00000047394	78
ENSMUSG00000047407	2607
ENSMUSG00000047409	2886
ENSMUSG00000047412	2676
ENSMUSG00000047414	2176
ENSMUSG00000047415	142
ENSMUSG00000047417	2635
ENSMUSG00000047419	7344
ENSMUSG00000047420	52
ENSMUSG00000047423	1817
ENSMUSG00000047428	9
ENSMUSG00000047434	1421
ENSMUSG00000047441	0
ENSMUSG00000047443	33
ENSMUSG00000047444	0
ENSMUSG00000047446	2318
ENSMUSG00000047454	2173
ENSMUSG00000047459	3275
ENSMUSG00000047462	90
ENSMUSG00000047466	1781
ENSMUSG00000047473	360
ENSMUSG00000047485	19
ENSMUSG00000047492	0
ENSMUSG00000047495	55
ENSMUSG00000047496	555
ENSMUSG00000047497	484
ENSMUSG00000047501	5171
ENSMUSG00000047502	5
ENSMUSG00000047507	1186
ENSMUSG00000047508	0
ENSMUSG00000047509	0
ENSMUSG00000047511	79
ENSMUSG00000047514	4192
ENSMUSG00000047515	25
ENSMUSG00000047517	7
ENSMUSG00000047518	0
ENSMUSG00000047528	15
ENSMUSG00000047531	0
ENSMUSG00000047534	26
ENSMUSG00000047535	0
ENSMUSG00000047539	2667
ENSMUSG00000047544	0
ENSMUSG00000047545	0
ENSMUSG00000047547	5072
ENSMUSG00000047554	2572
ENSMUSG00000047557	800
ENSMUSG00000047562	0
ENSMUSG00000047564	0
ENSMUSG00000047565	0
ENSMUSG00000047583	328
ENSMUSG00000047586	0
ENSMUSG00000047591	247
ENSMUSG00000047592	53
ENSMUSG00000047594	0
ENSMUSG00000047603	748
ENSMUSG00000047604	196
ENSMUSG00000047606	32
ENSMUSG00000047613	779
ENSMUSG00000047617	1040
ENSMUSG00000047619	0
ENSMUSG00000047626	0
ENSMUSG00000047631	15
ENSMUSG00000047632	152
ENSMUSG00000047635	455
ENSMUSG00000047636	0
ENSMUSG00000047638	22
ENSMUSG00000047641	22
ENSMUSG00000047642	5
ENSMUSG00000047643	0
ENSMUSG00000047648	2300
ENSMUSG00000047649	701
ENSMUSG00000047652	0
ENSMUSG00000047654	67
ENSMUSG00000047655	0
ENSMUSG00000047656	496
ENSMUSG00000047657	5
ENSMUSG00000047658	67
ENSMUSG00000047661	0
ENSMUSG00000047667	0
ENSMUSG00000047669	215
ENSMUSG00000047671	0
ENSMUSG00000047674	0
ENSMUSG00000047675	15564
ENSMUSG00000047676	31
ENSMUSG00000047678	6
ENSMUSG00000047686	75
ENSMUSG00000047692	2
ENSMUSG00000047694	4156
ENSMUSG00000047696	2
ENSMUSG00000047702	0
ENSMUSG00000047710	1682
ENSMUSG00000047712	2024
ENSMUSG00000047714	4630
ENSMUSG00000047716	0
ENSMUSG00000047719	809
ENSMUSG00000047720	0
ENSMUSG00000047721	701
ENSMUSG00000047728	4
ENSMUSG00000047730	284
ENSMUSG00000047731	5212
ENSMUSG00000047733	13
ENSMUSG00000047735	3804
ENSMUSG00000047746	1463
ENSMUSG00000047747	2595
ENSMUSG00000047749	508
ENSMUSG00000047751	1
ENSMUSG00000047757	107
ENSMUSG00000047759	249
ENSMUSG00000047766	692
ENSMUSG00000047767	1113
ENSMUSG00000047773	42
ENSMUSG00000047777	2454
ENSMUSG00000047786	43
ENSMUSG00000047787	451
ENSMUSG00000047789	1050
ENSMUSG00000047793	7059
ENSMUSG00000047794	0
ENSMUSG00000047797	9958
ENSMUSG00000047798	6
ENSMUSG00000047799	0
ENSMUSG00000047804	1661
ENSMUSG00000047807	0
ENSMUSG00000047810	417
ENSMUSG00000047819	27
ENSMUSG00000047821	1634
ENSMUSG00000047822	115
ENSMUSG00000047824	2586
ENSMUSG00000047828	0
ENSMUSG00000047832	651
ENSMUSG00000047841	12
ENSMUSG00000047842	23
ENSMUSG00000047843	2078
ENSMUSG00000047844	2708
ENSMUSG00000047854	31
ENSMUSG00000047861	0
ENSMUSG00000047866	4971
ENSMUSG00000047867	1319
ENSMUSG00000047868	0
ENSMUSG00000047875	1554
ENSMUSG00000047878	870
ENSMUSG00000047879	3179
ENSMUSG00000047880	11
ENSMUSG00000047881	4242
ENSMUSG00000047884	4
ENSMUSG00000047888	5487
ENSMUSG00000047889	0
ENSMUSG00000047894	0
ENSMUSG00000047897	0
ENSMUSG00000047898	0
ENSMUSG00000047904	4
ENSMUSG00000047905	11
ENSMUSG00000047907	3394
ENSMUSG00000047909	2666
ENSMUSG00000047910	73
ENSMUSG00000047911	16
ENSMUSG00000047921	2805
ENSMUSG00000047935	0
ENSMUSG00000047938	1
ENSMUSG00000047940	4
ENSMUSG00000047945	7392
ENSMUSG00000047953	1
ENSMUSG00000047959	18
ENSMUSG00000047960	0
ENSMUSG00000047963	771
ENSMUSG00000047965	2
ENSMUSG00000047969	0
ENSMUSG00000047976	180
ENSMUSG00000047977	0
ENSMUSG00000047980	0
ENSMUSG00000047986	9
ENSMUSG00000047988	2
ENSMUSG00000047989	1557
ENSMUSG00000047990	1
ENSMUSG00000047992	0
ENSMUSG00000047995	0
ENSMUSG00000047996	920
ENSMUSG00000048000	3357
ENSMUSG00000048001	0
ENSMUSG00000048003	34
ENSMUSG00000048004	12
ENSMUSG00000048007	112
ENSMUSG00000048012	31
ENSMUSG00000048013	0
ENSMUSG00000048015	0
ENSMUSG00000048022	5
ENSMUSG00000048027	2603
ENSMUSG00000048029	51
ENSMUSG00000048031	0
ENSMUSG00000048038	69
ENSMUSG00000048039	1296
ENSMUSG00000048040	425
ENSMUSG00000048047	1589
ENSMUSG00000048058	701
ENSMUSG00000048062	0
ENSMUSG00000048065	11
ENSMUSG00000048067	0
ENSMUSG00000048070	26
ENSMUSG00000048076	25383
ENSMUSG00000048077	0
ENSMUSG00000048078	5421
ENSMUSG00000048080	0
ENSMUSG00000048087	2
ENSMUSG00000048096	380
ENSMUSG00000048100	1027
ENSMUSG00000048101	0
ENSMUSG00000048106	1065
ENSMUSG00000048108	5
ENSMUSG00000048109	1620
ENSMUSG00000048118	2378
ENSMUSG00000048120	1729
ENSMUSG00000048126	4500
ENSMUSG00000048138	381
ENSMUSG00000048142	376
ENSMUSG00000048148	11
ENSMUSG00000048153	0
ENSMUSG00000048154	10893
ENSMUSG00000048155	0
ENSMUSG00000048163	902
ENSMUSG00000048164	0
ENSMUSG00000048170	2496
ENSMUSG00000048173	0
ENSMUSG00000048174	216
ENSMUSG00000048175	1424
ENSMUSG00000048185	0
ENSMUSG00000048186	1883
ENSMUSG00000048188	2
ENSMUSG00000048191	42
ENSMUSG00000048197	0
ENSMUSG00000048200	1065
ENSMUSG00000048206	0
ENSMUSG00000048215	6
ENSMUSG00000048216	33
ENSMUSG00000048217	1
ENSMUSG00000048218	491
ENSMUSG00000048222	1142
ENSMUSG00000048226	0
ENSMUSG00000048230	9
ENSMUSG00000048231	0
ENSMUSG00000048232	771
ENSMUSG00000048234	4128
ENSMUSG00000048236	0
ENSMUSG00000048240	421
ENSMUSG00000048249	4782
ENSMUSG00000048251	162
ENSMUSG00000048261	0
ENSMUSG00000048264	1848
ENSMUSG00000048271	4452
ENSMUSG00000048277	6935
ENSMUSG00000048279	425
ENSMUSG00000048280	1251
ENSMUSG00000048281	6
ENSMUSG00000048284	0
ENSMUSG00000048285	1768
ENSMUSG00000048292	0
ENSMUSG00000048294	0
ENSMUSG00000048299	0
ENSMUSG00000048304	0
ENSMUSG00000048307	8733
ENSMUSG00000048310	2214
ENSMUSG00000048312	0
ENSMUSG00000048316	1
ENSMUSG00000048327	132
ENSMUSG00000048329	380
ENSMUSG00000048330	1210
ENSMUSG00000048332	1207
ENSMUSG00000048334	1
ENSMUSG00000048337	40
ENSMUSG00000048347	56
ENSMUSG00000048349	13
ENSMUSG00000048351	704
ENSMUSG00000048355	97
ENSMUSG00000048356	0
ENSMUSG00000048368	103
ENSMUSG00000048371	1524
ENSMUSG00000048373	77
ENSMUSG00000048376	2302
ENSMUSG00000048377	0
ENSMUSG00000048378	0
ENSMUSG00000048379	3283
ENSMUSG00000048385	90
ENSMUSG00000048387	88
ENSMUSG00000048388	112
ENSMUSG00000048391	0
ENSMUSG00000048398	0
ENSMUSG00000048399	5
ENSMUSG00000048400	0
ENSMUSG00000048402	1464
ENSMUSG00000048406	247
ENSMUSG00000048410	762
ENSMUSG00000048411	0
ENSMUSG00000048416	749
ENSMUSG00000048424	2
ENSMUSG00000048425	0
ENSMUSG00000048429	2822
ENSMUSG00000048439	519
ENSMUSG00000048440	984
ENSMUSG00000048442	78
ENSMUSG00000048445	527
ENSMUSG00000048450	225
ENSMUSG00000048455	0
ENSMUSG00000048456	0
ENSMUSG00000048458	450
ENSMUSG00000048469	0
ENSMUSG00000048473	0
ENSMUSG00000048478	238
ENSMUSG00000048480	0
ENSMUSG00000048481	345
ENSMUSG00000048482	12
ENSMUSG00000048483	3
ENSMUSG00000048484	1
ENSMUSG00000048485	175
ENSMUSG00000048486	2369
ENSMUSG00000048489	313
ENSMUSG00000048490	2145
ENSMUSG00000048495	464
ENSMUSG00000048497	1620
ENSMUSG00000048498	2
ENSMUSG00000048500	0
ENSMUSG00000048501	0
ENSMUSG00000048502	12
ENSMUSG00000048503	420
ENSMUSG00000048516	0
ENSMUSG00000048520	27
ENSMUSG00000048521	330
ENSMUSG00000048528	0
ENSMUSG00000048534	221
ENSMUSG00000048537	2685
ENSMUSG00000048538	0
ENSMUSG00000048540	0
ENSMUSG00000048546	7393
ENSMUSG00000048550	641
ENSMUSG00000048559	0
ENSMUSG00000048562	0
ENSMUSG00000048572	41
ENSMUSG00000048573	0
ENSMUSG00000048574	0
ENSMUSG00000048578	31592
ENSMUSG00000048581	268
ENSMUSG00000048582	63
ENSMUSG00000048583	32
ENSMUSG00000048592	0
ENSMUSG00000048600	1
ENSMUSG00000048602	2
ENSMUSG00000048603	17
ENSMUSG00000048612	10364
ENSMUSG00000048616	35
ENSMUSG00000048617	8
ENSMUSG00000048620	0
ENSMUSG00000048621	31
ENSMUSG00000048626	0
ENSMUSG00000048628	0
ENSMUSG00000048636	5
ENSMUSG00000048643	0
ENSMUSG00000048644	770
ENSMUSG00000048647	770
ENSMUSG00000048652	2
ENSMUSG00000048655	11
ENSMUSG00000048661	1715
ENSMUSG00000048668	1354
ENSMUSG00000048677	830
ENSMUSG00000048686	0
ENSMUSG00000048693	0
ENSMUSG00000048696	976
ENSMUSG00000048697	0
ENSMUSG00000048699	0
ENSMUSG00000048701	5561
ENSMUSG00000048703	0
ENSMUSG00000048706	711
ENSMUSG00000048707	532
ENSMUSG00000048709	1
ENSMUSG00000048720	970
ENSMUSG00000048721	0
ENSMUSG00000048728	183
ENSMUSG00000048731	378
ENSMUSG00000048732	272
ENSMUSG00000048745	0
ENSMUSG00000048747	24
ENSMUSG00000048752	0
ENSMUSG00000048755	637
ENSMUSG00000048756	7134
ENSMUSG00000048758	7335
ENSMUSG00000048763	592
ENSMUSG00000048764	0
ENSMUSG00000048766	0
ENSMUSG00000048772	205
ENSMUSG00000048775	0
ENSMUSG00000048776	40
ENSMUSG00000048779	408
ENSMUSG00000048782	45
ENSMUSG00000048787	1072
ENSMUSG00000048794	36
ENSMUSG00000048796	1073
ENSMUSG00000048799	2532
ENSMUSG00000048806	0
ENSMUSG00000048807	831
ENSMUSG00000048810	0
ENSMUSG00000048814	182
ENSMUSG00000048824	0
ENSMUSG00000048826	653
ENSMUSG00000048827	12
ENSMUSG00000048830	0
ENSMUSG00000048832	3026
ENSMUSG00000048833	3180
ENSMUSG00000048834	18
ENSMUSG00000048852	115
ENSMUSG00000048856	332
ENSMUSG00000048865	992
ENSMUSG00000048874	4619
ENSMUSG00000048875	0
ENSMUSG00000048878	4507
ENSMUSG00000048895	91
ENSMUSG00000048897	2546
ENSMUSG00000048899	10
ENSMUSG00000048904	0
ENSMUSG00000048905	388
ENSMUSG00000048911	3211
ENSMUSG00000048915	1465
ENSMUSG00000048916	4
ENSMUSG00000048919	0
ENSMUSG00000048920	1536
ENSMUSG00000048921	367
ENSMUSG00000048922	39
ENSMUSG00000048924	571
ENSMUSG00000048930	1533
ENSMUSG00000048933	0
ENSMUSG00000048938	0
ENSMUSG00000048939	65
ENSMUSG00000048949	20
ENSMUSG00000048960	5049
ENSMUSG00000048965	111
ENSMUSG00000048967	102
ENSMUSG00000048970	1392
ENSMUSG00000048978	18
ENSMUSG00000048981	0
ENSMUSG00000048982	0
ENSMUSG00000048988	8005
ENSMUSG00000048992	0
ENSMUSG00000048994	0
ENSMUSG00000048996	0
ENSMUSG00000048997	708
ENSMUSG00000049001	61
ENSMUSG00000049008	0
ENSMUSG00000049010	0
ENSMUSG00000049011	0
ENSMUSG00000049013	0
ENSMUSG00000049015	0
ENSMUSG00000049018	0
ENSMUSG00000049028	0
ENSMUSG00000049036	28
ENSMUSG00000049037	286
ENSMUSG00000049038	233
ENSMUSG00000049041	0
ENSMUSG00000049044	782
ENSMUSG00000049047	2596
ENSMUSG00000049052	0
ENSMUSG00000049057	0
ENSMUSG00000049062	0
ENSMUSG00000049073	0
ENSMUSG00000049076	2788
ENSMUSG00000049086	1466
ENSMUSG00000049090	2295
ENSMUSG00000049091	1510
ENSMUSG00000049092	941
ENSMUSG00000049093	62
ENSMUSG00000049094	0
ENSMUSG00000049097	13
ENSMUSG00000049098	0
ENSMUSG00000049100	11
ENSMUSG00000049103	1330
ENSMUSG00000049106	3476
ENSMUSG00000049107	288
ENSMUSG00000049109	25
ENSMUSG00000049112	18
ENSMUSG00000049115	281
ENSMUSG00000049119	586
ENSMUSG00000049122	6
ENSMUSG00000049123	0
ENSMUSG00000049124	137
ENSMUSG00000049128	22
ENSMUSG00000049130	300
ENSMUSG00000049133	0
ENSMUSG00000049134	3968
ENSMUSG00000049148	6
ENSMUSG00000049149	0
ENSMUSG00000049152	0
ENSMUSG00000049154	12
ENSMUSG00000049160	0
ENSMUSG00000049164	1394
ENSMUSG00000049168	0
ENSMUSG00000049173	1728
ENSMUSG00000049176	91
ENSMUSG00000049184	405
ENSMUSG00000049191	700
ENSMUSG00000049202	0
ENSMUSG00000049214	0
ENSMUSG00000049217	0
ENSMUSG00000049225	2123
ENSMUSG00000049229	0
ENSMUSG00000049230	31
ENSMUSG00000049231	0
ENSMUSG00000049232	1216
ENSMUSG00000049233	5
ENSMUSG00000049235	4
ENSMUSG00000049241	127
ENSMUSG00000049246	0
ENSMUSG00000049249	0
ENSMUSG00000049252	13
ENSMUSG00000049265	735
ENSMUSG00000049280	0
ENSMUSG00000049281	44
ENSMUSG00000049285	181
ENSMUSG00000049287	574
ENSMUSG00000049288	924
ENSMUSG00000049291	4
ENSMUSG00000049295	3358
ENSMUSG00000049299	1758
ENSMUSG00000049300	717
ENSMUSG00000049303	244
ENSMUSG00000049305	1618
ENSMUSG00000049307	235
ENSMUSG00000049313	13938
ENSMUSG00000049314	0
ENSMUSG00000049315	0
ENSMUSG00000049321	552
ENSMUSG00000049323	2840
ENSMUSG00000049327	2316
ENSMUSG00000049334	0
ENSMUSG00000049336	158
ENSMUSG00000049339	5763
ENSMUSG00000049349	20
ENSMUSG00000049350	0
ENSMUSG00000049353	3
ENSMUSG00000049354	6695
ENSMUSG00000049357	77
ENSMUSG00000049362	0
ENSMUSG00000049372	0
ENSMUSG00000049382	17395
ENSMUSG00000049387	0
ENSMUSG00000049396	7
ENSMUSG00000049401	2351
ENSMUSG00000049404	21
ENSMUSG00000049409	45
ENSMUSG00000049410	7
ENSMUSG00000049411	312
ENSMUSG00000049414	2
ENSMUSG00000049420	22
ENSMUSG00000049421	4575
ENSMUSG00000049422	15337
ENSMUSG00000049427	0
ENSMUSG00000049436	2
ENSMUSG00000049439	1207
ENSMUSG00000049456	0
ENSMUSG00000049460	0
ENSMUSG00000049470	11702
ENSMUSG00000049476	5
ENSMUSG00000049477	0
ENSMUSG00000049482	522
ENSMUSG00000049488	846
ENSMUSG00000049489	558
ENSMUSG00000049491	0
ENSMUSG00000049493	3581
ENSMUSG00000049498	0
ENSMUSG00000049502	1404
ENSMUSG00000049504	1351
ENSMUSG00000049506	0
ENSMUSG00000049511	48
ENSMUSG00000049515	30
ENSMUSG00000049516	3965
ENSMUSG00000049517	8941
ENSMUSG00000049521	2609
ENSMUSG00000049526	73
ENSMUSG00000049528	0
ENSMUSG00000049530	0
ENSMUSG00000049532	1483
ENSMUSG00000049536	960
ENSMUSG00000049537	0
ENSMUSG00000049538	244
ENSMUSG00000049539	0
ENSMUSG00000049548	0
ENSMUSG00000049550	6307
ENSMUSG00000049551	17
ENSMUSG00000049553	2057
ENSMUSG00000049555	313
ENSMUSG00000049556	6
ENSMUSG00000049560	0
ENSMUSG00000049561	0
ENSMUSG00000049562	545
ENSMUSG00000049565	5
ENSMUSG00000049571	45
ENSMUSG00000049573	0
ENSMUSG00000049576	0
ENSMUSG00000049577	609
ENSMUSG00000049580	742
ENSMUSG00000049583	4
ENSMUSG00000049588	264
ENSMUSG00000049593	0
ENSMUSG00000049598	7
ENSMUSG00000049600	375
ENSMUSG00000049604	0
ENSMUSG00000049605	0
ENSMUSG00000049606	2575
ENSMUSG00000049608	15
ENSMUSG00000049612	1
ENSMUSG00000049618	0
ENSMUSG00000049620	0
ENSMUSG00000049624	2413
ENSMUSG00000049625	238
ENSMUSG00000049630	3
ENSMUSG00000049641	100
ENSMUSG00000049643	847
ENSMUSG00000049648	0
ENSMUSG00000049649	35
ENSMUSG00000049653	0
ENSMUSG00000049657	785
ENSMUSG00000049658	1766
ENSMUSG00000049659	4748
ENSMUSG00000049670	747
ENSMUSG00000049672	1226
ENSMUSG00000049674	0
ENSMUSG00000049676	69
ENSMUSG00000049680	3008
ENSMUSG00000049685	0
ENSMUSG00000049686	1660
ENSMUSG00000049687	46
ENSMUSG00000049690	1088
ENSMUSG00000049691	2
ENSMUSG00000049692	0
ENSMUSG00000049694	0
ENSMUSG00000049699	2
ENSMUSG00000049708	0
ENSMUSG00000049709	5
ENSMUSG00000049717	824
ENSMUSG00000049719	0
ENSMUSG00000049721	11
ENSMUSG00000049723	1172
ENSMUSG00000049728	389
ENSMUSG00000049734	0
ENSMUSG00000049737	0
ENSMUSG00000049739	2932
ENSMUSG00000049740	0
ENSMUSG00000049741	0
ENSMUSG00000049744	153
ENSMUSG00000049751	1592
ENSMUSG00000049755	2396
ENSMUSG00000049758	0
ENSMUSG00000049760	2207
ENSMUSG00000049761	0
ENSMUSG00000049764	629
ENSMUSG00000049775	25617
ENSMUSG00000049791	3032
ENSMUSG00000049792	1437
ENSMUSG00000049796	0
ENSMUSG00000049797	0
ENSMUSG00000049799	0
ENSMUSG00000049800	2877
ENSMUSG00000049804	915
ENSMUSG00000049806	0
ENSMUSG00000049807	1188
ENSMUSG00000049809	0
ENSMUSG00000049811	216
ENSMUSG00000049815	0
ENSMUSG00000049823	461
ENSMUSG00000049832	5
ENSMUSG00000049843	0
ENSMUSG00000049848	413
ENSMUSG00000049858	2763
ENSMUSG00000049864	0
ENSMUSG00000049866	914
ENSMUSG00000049871	133
ENSMUSG00000049872	125
ENSMUSG00000049878	1381
ENSMUSG00000049881	244
ENSMUSG00000049882	340
ENSMUSG00000049891	24
ENSMUSG00000049892	278
ENSMUSG00000049894	0
ENSMUSG00000049897	7
ENSMUSG00000049902	0
ENSMUSG00000049904	194
ENSMUSG00000049907	188
ENSMUSG00000049908	0
ENSMUSG00000049916	5
ENSMUSG00000049922	1945
ENSMUSG00000049926	0
ENSMUSG00000049928	5
ENSMUSG00000049929	98
ENSMUSG00000049932	740
ENSMUSG00000049939	27
ENSMUSG00000049940	2957
ENSMUSG00000049946	4
ENSMUSG00000049950	242
ENSMUSG00000049957	1817
ENSMUSG00000049960	1173
ENSMUSG00000049969	2593
ENSMUSG00000049971	133
ENSMUSG00000049972	0
ENSMUSG00000049985	7
ENSMUSG00000049988	159
ENSMUSG00000049999	160
ENSMUSG00000050002	1244
ENSMUSG00000050010	100
ENSMUSG00000050014	168
ENSMUSG00000050015	0
ENSMUSG00000050017	4645
ENSMUSG00000050022	213
ENSMUSG00000050023	0
ENSMUSG00000050028	0
ENSMUSG00000050029	1569
ENSMUSG00000050030	0
ENSMUSG00000050035	14
ENSMUSG00000050043	2729
ENSMUSG00000050050	259
ENSMUSG00000050052	688
ENSMUSG00000050058	0
ENSMUSG00000050063	0
ENSMUSG00000050064	123
ENSMUSG00000050066	4
ENSMUSG00000050069	79
ENSMUSG00000050071	810
ENSMUSG00000050074	952
ENSMUSG00000050075	98
ENSMUSG00000050079	1431
ENSMUSG00000050085	0
ENSMUSG00000050087	18
ENSMUSG00000050088	1973
ENSMUSG00000050089	0
ENSMUSG00000050092	0
ENSMUSG00000050097	4
ENSMUSG00000050100	0
ENSMUSG00000050102	0
ENSMUSG00000050103	378
ENSMUSG00000050105	246
ENSMUSG00000050106	101
ENSMUSG00000050107	46
ENSMUSG00000050108	0
ENSMUSG00000050114	0
ENSMUSG00000050121	1
ENSMUSG00000050122	52
ENSMUSG00000050128	0
ENSMUSG00000050132	86
ENSMUSG00000050134	0
ENSMUSG00000050138	1
ENSMUSG00000050141	1
ENSMUSG00000050144	2096
ENSMUSG00000050147	21
ENSMUSG00000050148	2839
ENSMUSG00000050150	5
ENSMUSG00000050157	12
ENSMUSG00000050158	0
ENSMUSG00000050164	144
ENSMUSG00000050174	403
ENSMUSG00000050179	0
ENSMUSG00000050188	429
ENSMUSG00000050189	0
ENSMUSG00000050190	0
ENSMUSG00000050192	494
ENSMUSG00000050195	47
ENSMUSG00000050197	0
ENSMUSG00000050198	0
ENSMUSG00000050199	4776
ENSMUSG00000050201	4
ENSMUSG00000050211	175
ENSMUSG00000050212	1158
ENSMUSG00000050213	1195
ENSMUSG00000050215	0
ENSMUSG00000050217	0
ENSMUSG00000050222	261
ENSMUSG00000050224	0
ENSMUSG00000050229	1795
ENSMUSG00000050232	87
ENSMUSG00000050234	419
ENSMUSG00000050239	0
ENSMUSG00000050240	542
ENSMUSG00000050241	7
ENSMUSG00000050243	4
ENSMUSG00000050244	1704
ENSMUSG00000050248	933
ENSMUSG00000050251	0
ENSMUSG00000050266	0
ENSMUSG00000050270	837
ENSMUSG00000050271	365
ENSMUSG00000050272	12
ENSMUSG00000050276	4
ENSMUSG00000050281	0
ENSMUSG00000050288	342
ENSMUSG00000050295	106
ENSMUSG00000050296	0
ENSMUSG00000050299	100
ENSMUSG00000050304	6
ENSMUSG00000050310	2640
ENSMUSG00000050312	861
ENSMUSG00000050315	3591
ENSMUSG00000050321	6
ENSMUSG00000050323	130
ENSMUSG00000050328	0
ENSMUSG00000050332	866
ENSMUSG00000050334	43
ENSMUSG00000050335	1800
ENSMUSG00000050343	0
ENSMUSG00000050345	0
ENSMUSG00000050350	27
ENSMUSG00000050357	121
ENSMUSG00000050359	6
ENSMUSG00000050366	0
ENSMUSG00000050368	1
ENSMUSG00000050370	24
ENSMUSG00000050373	2120
ENSMUSG00000050377	0
ENSMUSG00000050379	536
ENSMUSG00000050382	271
ENSMUSG00000050383	0
ENSMUSG00000050390	8411
ENSMUSG00000050394	375
ENSMUSG00000050395	21
ENSMUSG00000050397	158
ENSMUSG00000050410	450
ENSMUSG00000050423	0
ENSMUSG00000050424	0
ENSMUSG00000050425	4
ENSMUSG00000050428	950
ENSMUSG00000050435	0
ENSMUSG00000050439	0
ENSMUSG00000050440	1
ENSMUSG00000050445	2
ENSMUSG00000050447	734
ENSMUSG00000050463	5
ENSMUSG00000050468	46
ENSMUSG00000050471	615
ENSMUSG00000050473	34
ENSMUSG00000050478	0
ENSMUSG00000050490	0
ENSMUSG00000050493	206
ENSMUSG00000050503	33
ENSMUSG00000050504	0
ENSMUSG00000050505	51
ENSMUSG00000050511	1
ENSMUSG00000050520	1961
ENSMUSG00000050526	0
ENSMUSG00000050530	4821
ENSMUSG00000050533	5
ENSMUSG00000050534	0
ENSMUSG00000050538	70
ENSMUSG00000050541	13
ENSMUSG00000050545	21
ENSMUSG00000050549	340
ENSMUSG00000050550	0
ENSMUSG00000050552	1346
ENSMUSG00000050553	0
ENSMUSG00000050555	192
ENSMUSG00000050556	1089
ENSMUSG00000050558	1
ENSMUSG00000050565	8805
ENSMUSG00000050567	2297
ENSMUSG00000050577	0
ENSMUSG00000050578	16
ENSMUSG00000050587	59
ENSMUSG00000050592	249
ENSMUSG00000050600	21
ENSMUSG00000050603	0
ENSMUSG00000050605	650
ENSMUSG00000050608	3168
ENSMUSG00000050612	0
ENSMUSG00000050613	0
ENSMUSG00000050619	2091
ENSMUSG00000050621	33
ENSMUSG00000050623	0
ENSMUSG00000050625	30
ENSMUSG00000050627	7798
ENSMUSG00000050628	1204
ENSMUSG00000050635	0
ENSMUSG00000050640	737
ENSMUSG00000050641	0
ENSMUSG00000050645	0
ENSMUSG00000050650	0
ENSMUSG00000050654	0
ENSMUSG00000050663	21
ENSMUSG00000050666	382
ENSMUSG00000050668	997
ENSMUSG00000050671	416
ENSMUSG00000050675	0
ENSMUSG00000050677	53
ENSMUSG00000050685	0
ENSMUSG00000050697	2906
ENSMUSG00000050700	0
ENSMUSG00000050702	0
ENSMUSG00000050704	0
ENSMUSG00000050705	2644
ENSMUSG00000050708	55134
ENSMUSG00000050711	13044
ENSMUSG00000050714	657
ENSMUSG00000050721	1831
ENSMUSG00000050730	2027
ENSMUSG00000050732	4615
ENSMUSG00000050737	4261
ENSMUSG00000050742	0
ENSMUSG00000050747	5
ENSMUSG00000050751	11
ENSMUSG00000050756	0
ENSMUSG00000050761	0
ENSMUSG00000050762	1
ENSMUSG00000050763	0
ENSMUSG00000050765	1
ENSMUSG00000050766	0
ENSMUSG00000050772	0
ENSMUSG00000050776	0
ENSMUSG00000050777	2010
ENSMUSG00000050783	0
ENSMUSG00000050786	531
ENSMUSG00000050788	0
ENSMUSG00000050796	529
ENSMUSG00000050799	0
ENSMUSG00000050803	0
ENSMUSG00000050808	0
ENSMUSG00000050810	0
ENSMUSG00000050812	6475
ENSMUSG00000050813	0
ENSMUSG00000050815	0
ENSMUSG00000050818	0
ENSMUSG00000050821	1086
ENSMUSG00000050822	57
ENSMUSG00000050824	0
ENSMUSG00000050830	0
ENSMUSG00000050840	385
