gene	P8
ENSMUSG00000029282	0
ENSMUSG00000029283	279
ENSMUSG00000029286	0
ENSMUSG00000029287	5052
ENSMUSG00000029288	1
ENSMUSG00000029290	1527
ENSMUSG00000029291	1928
ENSMUSG00000029298	1533
ENSMUSG00000029299	106
ENSMUSG00000029304	25522
ENSMUSG00000029306	107
ENSMUSG00000029307	2
ENSMUSG00000029309	28961
ENSMUSG00000029310	3425
ENSMUSG00000029311	2911
ENSMUSG00000029312	687
ENSMUSG00000029313	5952
ENSMUSG00000029314	573
ENSMUSG00000029319	3861
ENSMUSG00000029320	6
ENSMUSG00000029321	424
ENSMUSG00000029322	1198
ENSMUSG00000029326	1279
ENSMUSG00000029328	11122
ENSMUSG00000029330	3520
ENSMUSG00000029331	0
ENSMUSG00000029334	50
ENSMUSG00000029335	145
ENSMUSG00000029337	8
ENSMUSG00000029338	1694
ENSMUSG00000029343	85
ENSMUSG00000029344	2615
ENSMUSG00000029345	2759
ENSMUSG00000029346	480
ENSMUSG00000029348	37
ENSMUSG00000029352	64
ENSMUSG00000029359	1128
ENSMUSG00000029360	17
ENSMUSG00000029361	4336
ENSMUSG00000029363	623
ENSMUSG00000029364	6084
ENSMUSG00000029366	605
ENSMUSG00000029368	0
ENSMUSG00000029369	49
ENSMUSG00000029370	1708
ENSMUSG00000029371	110
ENSMUSG00000029372	92
ENSMUSG00000029373	770
ENSMUSG00000029375	2
ENSMUSG00000029376	602
ENSMUSG00000029377	332
ENSMUSG00000029378	1064
ENSMUSG00000029379	213
ENSMUSG00000029380	189
ENSMUSG00000029381	2989
ENSMUSG00000029384	14
ENSMUSG00000029385	1838
ENSMUSG00000029386	900
ENSMUSG00000029387	1033
ENSMUSG00000029388	1461
ENSMUSG00000029389	1148
ENSMUSG00000029390	6669
ENSMUSG00000029392	4311
ENSMUSG00000029394	1724
ENSMUSG00000029397	2496
ENSMUSG00000029401	871
ENSMUSG00000029402	519
ENSMUSG00000029403	1453
ENSMUSG00000029404	1732
ENSMUSG00000029405	8571
ENSMUSG00000029406	2584
ENSMUSG00000029407	7799
ENSMUSG00000029408	347
ENSMUSG00000029409	0
ENSMUSG00000029410	45
ENSMUSG00000029413	4324
ENSMUSG00000029414	134
ENSMUSG00000029415	1452
ENSMUSG00000029416	1175
ENSMUSG00000029417	69
ENSMUSG00000029419	58
ENSMUSG00000029420	2
ENSMUSG00000029422	5195
ENSMUSG00000029423	1
ENSMUSG00000029426	12989
ENSMUSG00000029427	1999
ENSMUSG00000029428	1005
ENSMUSG00000029430	6721
ENSMUSG00000029431	5
ENSMUSG00000029432	10971
ENSMUSG00000029433	579
ENSMUSG00000029434	2983
ENSMUSG00000029436	82
ENSMUSG00000029437	1
ENSMUSG00000029438	2893
ENSMUSG00000029439	3497
ENSMUSG00000029440	1450
ENSMUSG00000029442	55
ENSMUSG00000029445	0
ENSMUSG00000029446	501
ENSMUSG00000029447	6951
ENSMUSG00000029449	1695
ENSMUSG00000029451	0
ENSMUSG00000029452	1044
ENSMUSG00000029454	442
ENSMUSG00000029455	23279
ENSMUSG00000029456	632
ENSMUSG00000029458	2987
ENSMUSG00000029461	3283
ENSMUSG00000029462	3383
ENSMUSG00000029463	933
ENSMUSG00000029464	1198
ENSMUSG00000029465	10349
ENSMUSG00000029466	2492
ENSMUSG00000029467	17454
ENSMUSG00000029468	784
ENSMUSG00000029469	1087
ENSMUSG00000029470	4200
ENSMUSG00000029471	2276
ENSMUSG00000029472	18552
ENSMUSG00000029474	1526
ENSMUSG00000029475	1123
ENSMUSG00000029477	0
ENSMUSG00000029478	6436
ENSMUSG00000029480	1083
ENSMUSG00000029482	2694
ENSMUSG00000029484	6713
ENSMUSG00000029486	1029
ENSMUSG00000029490	603
ENSMUSG00000029491	0
ENSMUSG00000029499	507
ENSMUSG00000029500	1507
ENSMUSG00000029501	2485
ENSMUSG00000029502	3752
ENSMUSG00000029503	0
ENSMUSG00000029504	951
ENSMUSG00000029505	4307
ENSMUSG00000029507	861
ENSMUSG00000029510	448
ENSMUSG00000029512	4014
ENSMUSG00000029513	1696
ENSMUSG00000029516	164
ENSMUSG00000029517	1
ENSMUSG00000029518	2508
ENSMUSG00000029521	405
ENSMUSG00000029522	0
ENSMUSG00000029524	784
ENSMUSG00000029526	1
ENSMUSG00000029528	9588
ENSMUSG00000029530	36
ENSMUSG00000029534	827
ENSMUSG00000029535	1293
ENSMUSG00000029536	1466
ENSMUSG00000029538	1823
ENSMUSG00000029541	52
ENSMUSG00000029544	287
ENSMUSG00000029545	2985
ENSMUSG00000029546	8
ENSMUSG00000029547	2961
ENSMUSG00000029550	4168
ENSMUSG00000029551	555
ENSMUSG00000029552	1751
ENSMUSG00000029553	88
ENSMUSG00000029554	889
ENSMUSG00000029556	0
ENSMUSG00000029557	481
ENSMUSG00000029559	1825
ENSMUSG00000029560	2387
ENSMUSG00000029561	1857
ENSMUSG00000029563	492
ENSMUSG00000029564	0
ENSMUSG00000029569	2220
ENSMUSG00000029570	654
ENSMUSG00000029571	6279
ENSMUSG00000029575	1094
ENSMUSG00000029576	290
ENSMUSG00000029577	6099
ENSMUSG00000029578	5092
ENSMUSG00000029580	103458
ENSMUSG00000029581	668
ENSMUSG00000029586	0
ENSMUSG00000029587	1418
ENSMUSG00000029591	293
ENSMUSG00000029592	1660
ENSMUSG00000029594	956
ENSMUSG00000029595	0
ENSMUSG00000029596	222
ENSMUSG00000029597	0
ENSMUSG00000029598	6575
ENSMUSG00000029599	3568
ENSMUSG00000029600	671
ENSMUSG00000029601	111
ENSMUSG00000029602	2291
ENSMUSG00000029603	122
ENSMUSG00000029605	276
ENSMUSG00000029607	24
ENSMUSG00000029608	29
ENSMUSG00000029610	3699
ENSMUSG00000029613	3479
ENSMUSG00000029614	20479
ENSMUSG00000029616	5667
ENSMUSG00000029617	2947
ENSMUSG00000029618	0
ENSMUSG00000029620	0
ENSMUSG00000029621	4846
ENSMUSG00000029622	10993
ENSMUSG00000029623	3555
ENSMUSG00000029624	1036
ENSMUSG00000029625	1027
ENSMUSG00000029627	545
ENSMUSG00000029629	1974
ENSMUSG00000029630	0
ENSMUSG00000029632	9824
ENSMUSG00000029633	8
ENSMUSG00000029634	6275
ENSMUSG00000029635	10897
ENSMUSG00000029636	3191
ENSMUSG00000029638	148
ENSMUSG00000029640	2974
ENSMUSG00000029641	213
ENSMUSG00000029642	2885
ENSMUSG00000029644	0
ENSMUSG00000029646	0
ENSMUSG00000029647	3065
ENSMUSG00000029648	9091
ENSMUSG00000029649	3875
ENSMUSG00000029650	385
ENSMUSG00000029651	240
ENSMUSG00000029655	3027
ENSMUSG00000029656	0
ENSMUSG00000029657	3610
ENSMUSG00000029658	35
ENSMUSG00000029659	586
ENSMUSG00000029660	3
ENSMUSG00000029661	7429
ENSMUSG00000029663	0
ENSMUSG00000029664	37
ENSMUSG00000029669	2862
ENSMUSG00000029670	1116
ENSMUSG00000029671	22
ENSMUSG00000029672	1801
ENSMUSG00000029673	434
ENSMUSG00000029674	601
ENSMUSG00000029675	1752
ENSMUSG00000029676	826
ENSMUSG00000029678	0
ENSMUSG00000029679	0
ENSMUSG00000029680	2
ENSMUSG00000029681	2162
ENSMUSG00000029682	0
ENSMUSG00000029683	4733
ENSMUSG00000029684	3642
ENSMUSG00000029685	854
ENSMUSG00000029686	6611
ENSMUSG00000029687	895
ENSMUSG00000029695	572
ENSMUSG00000029697	3
ENSMUSG00000029699	191
ENSMUSG00000029700	1
ENSMUSG00000029701	2854
ENSMUSG00000029703	1222
ENSMUSG00000029705	8646
ENSMUSG00000029706	0
ENSMUSG00000029707	1
ENSMUSG00000029708	1756
ENSMUSG00000029710	3055
ENSMUSG00000029711	0
ENSMUSG00000029712	18
ENSMUSG00000029713	21033
ENSMUSG00000029714	5915
ENSMUSG00000029715	597
ENSMUSG00000029716	39
ENSMUSG00000029718	4755
ENSMUSG00000029720	405
ENSMUSG00000029722	1846
ENSMUSG00000029723	4118
ENSMUSG00000029725	627
ENSMUSG00000029726	2740
ENSMUSG00000029727	512
ENSMUSG00000029729	2394
ENSMUSG00000029730	1712
ENSMUSG00000029735	430
ENSMUSG00000029736	1
ENSMUSG00000029752	1456
ENSMUSG00000029754	12
ENSMUSG00000029755	66
ENSMUSG00000029757	78
ENSMUSG00000029759	2086
ENSMUSG00000029761	3977
ENSMUSG00000029762	851
ENSMUSG00000029763	3428
ENSMUSG00000029765	283
ENSMUSG00000029766	0
ENSMUSG00000029767	18065
ENSMUSG00000029769	764
ENSMUSG00000029771	1371
ENSMUSG00000029772	4175
ENSMUSG00000029775	4635
ENSMUSG00000029776	4843
ENSMUSG00000029777	4118
ENSMUSG00000029778	270
ENSMUSG00000029780	2147
ENSMUSG00000029781	7670
ENSMUSG00000029782	1585
ENSMUSG00000029784	0
ENSMUSG00000029787	4058
ENSMUSG00000029788	1
ENSMUSG00000029790	547
ENSMUSG00000029797	479
ENSMUSG00000029798	688
ENSMUSG00000029802	1402
ENSMUSG00000029804	2311
ENSMUSG00000029810	14936
ENSMUSG00000029811	30
ENSMUSG00000029813	19
ENSMUSG00000029814	6
ENSMUSG00000029815	776
ENSMUSG00000029816	13176
ENSMUSG00000029817	5309
ENSMUSG00000029819	681
ENSMUSG00000029821	54
ENSMUSG00000029822	4687
ENSMUSG00000029823	15786
ENSMUSG00000029826	3652
ENSMUSG00000029828	133
ENSMUSG00000029829	232
ENSMUSG00000029830	21
ENSMUSG00000029831	0
ENSMUSG00000029832	326
ENSMUSG00000029833	1605
ENSMUSG00000029836	2198
ENSMUSG00000029837	0
ENSMUSG00000029838	547
ENSMUSG00000029840	9330
ENSMUSG00000029843	10
ENSMUSG00000029844	38
ENSMUSG00000029847	113
ENSMUSG00000029848	0
ENSMUSG00000029851	1850
ENSMUSG00000029859	5201
ENSMUSG00000029860	6975
ENSMUSG00000029861	46
ENSMUSG00000029862	1420
ENSMUSG00000029863	1419
ENSMUSG00000029864	1159
ENSMUSG00000029865	0
ENSMUSG00000029866	0
ENSMUSG00000029867	0
ENSMUSG00000029868	260
ENSMUSG00000029869	641
ENSMUSG00000029875	101
ENSMUSG00000029878	0
ENSMUSG00000029882	0
ENSMUSG00000029883	0
ENSMUSG00000029885	0
ENSMUSG00000029909	0
ENSMUSG00000029910	557
ENSMUSG00000029911	1924
ENSMUSG00000029913	400
ENSMUSG00000029915	533
ENSMUSG00000029916	653
ENSMUSG00000029917	1
ENSMUSG00000029918	831
ENSMUSG00000029919	888
ENSMUSG00000029920	1848
ENSMUSG00000029922	3137
ENSMUSG00000029923	421
ENSMUSG00000029924	2786
ENSMUSG00000029925	948
ENSMUSG00000029992	10091
ENSMUSG00000029993	2430
ENSMUSG00000029994	9342
ENSMUSG00000029998	7582
ENSMUSG00000029999	1965
ENSMUSG00000030000	11
ENSMUSG00000030001	0
ENSMUSG00000030002	8315
ENSMUSG00000030004	1
ENSMUSG00000030007	7338
ENSMUSG00000030008	705
ENSMUSG00000030016	3934
ENSMUSG00000030017	102
ENSMUSG00000030019	1778
ENSMUSG00000030020	427
ENSMUSG00000030022	542
ENSMUSG00000030029	3349
ENSMUSG00000030030	105
ENSMUSG00000030031	263
ENSMUSG00000030032	154
ENSMUSG00000030034	1362
ENSMUSG00000030035	3784
ENSMUSG00000030036	2175
ENSMUSG00000030037	43
ENSMUSG00000030041	10
ENSMUSG00000030042	1624
ENSMUSG00000030043	734
ENSMUSG00000030045	1169
ENSMUSG00000030046	0
ENSMUSG00000030047	818
ENSMUSG00000030048	39
ENSMUSG00000030049	0
ENSMUSG00000030050	0
ENSMUSG00000030051	460
ENSMUSG00000030054	27
ENSMUSG00000030055	161
ENSMUSG00000030056	1005
ENSMUSG00000030057	20210
ENSMUSG00000030058	9412
ENSMUSG00000030059	2796
ENSMUSG00000030060	1191
ENSMUSG00000030061	3301
ENSMUSG00000030062	17680
ENSMUSG00000030064	3981
ENSMUSG00000030067	3175
ENSMUSG00000030068	7
ENSMUSG00000030069	6
ENSMUSG00000030074	803
ENSMUSG00000030075	5
ENSMUSG00000030077	1796
ENSMUSG00000030079	1122
ENSMUSG00000030082	11680
ENSMUSG00000030083	2024
ENSMUSG00000030084	8425
ENSMUSG00000030086	602
ENSMUSG00000030087	1299
ENSMUSG00000030088	884
ENSMUSG00000030089	765
ENSMUSG00000030091	1308
ENSMUSG00000030092	0
ENSMUSG00000030093	5
ENSMUSG00000030094	2152
ENSMUSG00000030095	7358
ENSMUSG00000030096	8574
ENSMUSG00000030098	272
ENSMUSG00000030101	2934
ENSMUSG00000030102	5304
ENSMUSG00000030103	6426
ENSMUSG00000030104	3717
ENSMUSG00000030105	6950
ENSMUSG00000030107	275
ENSMUSG00000030108	51
ENSMUSG00000030109	388
ENSMUSG00000030110	1926
ENSMUSG00000030111	33
ENSMUSG00000030114	16
ENSMUSG00000030116	1770
ENSMUSG00000030117	38
ENSMUSG00000030120	10936
ENSMUSG00000030122	16446
ENSMUSG00000030123	4028
ENSMUSG00000030124	103
ENSMUSG00000030125	128
ENSMUSG00000030126	2102
ENSMUSG00000030127	4777
ENSMUSG00000030131	0
ENSMUSG00000030134	1373
ENSMUSG00000030137	5145
ENSMUSG00000030138	2675
ENSMUSG00000030142	258
ENSMUSG00000030143	0
ENSMUSG00000030144	625
ENSMUSG00000030145	311
ENSMUSG00000030147	41
ENSMUSG00000030148	312
ENSMUSG00000030149	242
ENSMUSG00000030154	17
ENSMUSG00000030155	15
ENSMUSG00000030156	49
ENSMUSG00000030157	3567
ENSMUSG00000030158	49
ENSMUSG00000030159	15
ENSMUSG00000030160	0
ENSMUSG00000030161	7709
ENSMUSG00000030162	299
ENSMUSG00000030165	71
ENSMUSG00000030166	839
ENSMUSG00000030167	35
ENSMUSG00000030168	7792
ENSMUSG00000030170	698
ENSMUSG00000030172	2342
ENSMUSG00000030173	0
ENSMUSG00000030177	661
ENSMUSG00000030178	7
ENSMUSG00000030180	3224
ENSMUSG00000030187	124
ENSMUSG00000030188	272
ENSMUSG00000030189	19037
ENSMUSG00000030194	0
ENSMUSG00000030196	0
ENSMUSG00000030199	5423
ENSMUSG00000030200	917
ENSMUSG00000030201	7316
ENSMUSG00000030203	4797
ENSMUSG00000030204	3063
ENSMUSG00000030205	3
ENSMUSG00000030206	5
ENSMUSG00000030207	705
ENSMUSG00000030208	10309
ENSMUSG00000030209	2
ENSMUSG00000030213	5694
ENSMUSG00000030214	1673
ENSMUSG00000030216	3153
ENSMUSG00000030217	168
ENSMUSG00000030218	17545
ENSMUSG00000030219	4
ENSMUSG00000030220	2296
ENSMUSG00000030222	146
ENSMUSG00000030223	387
ENSMUSG00000030224	4612
ENSMUSG00000030225	694
ENSMUSG00000030226	16
ENSMUSG00000030228	0
ENSMUSG00000030230	4
ENSMUSG00000030231	2380
ENSMUSG00000030232	4046
ENSMUSG00000030235	3
ENSMUSG00000030236	0
ENSMUSG00000030237	1
ENSMUSG00000030243	1295
ENSMUSG00000030244	37
ENSMUSG00000030245	2327
ENSMUSG00000030246	10684
ENSMUSG00000030247	664
ENSMUSG00000030249	4906
ENSMUSG00000030254	363
ENSMUSG00000030255	2329
ENSMUSG00000030256	1103
ENSMUSG00000030257	1000
ENSMUSG00000030259	1659
ENSMUSG00000030263	425
ENSMUSG00000030264	1555
ENSMUSG00000030265	5399
ENSMUSG00000030268	7995
ENSMUSG00000030269	2792
ENSMUSG00000030270	1
ENSMUSG00000030271	577
ENSMUSG00000030272	4514
ENSMUSG00000030275	8104
ENSMUSG00000030276	115
ENSMUSG00000030278	2346
ENSMUSG00000030279	2246
ENSMUSG00000030281	1953
ENSMUSG00000030282	4319
ENSMUSG00000030283	41
ENSMUSG00000030284	2474
ENSMUSG00000030286	3740
ENSMUSG00000030287	3404
ENSMUSG00000030291	1081
ENSMUSG00000030292	0
ENSMUSG00000030298	4540
ENSMUSG00000030301	2449
ENSMUSG00000030302	2149
ENSMUSG00000030303	186
ENSMUSG00000030304	3549
ENSMUSG00000030306	1686
ENSMUSG00000030307	1
ENSMUSG00000030309	606
ENSMUSG00000030310	1
ENSMUSG00000030313	548
ENSMUSG00000030314	1906
ENSMUSG00000030315	2633
ENSMUSG00000030316	481
ENSMUSG00000030317	472
ENSMUSG00000030319	1932
ENSMUSG00000030321	222
ENSMUSG00000030322	491
ENSMUSG00000030323	1257
ENSMUSG00000030324	25
ENSMUSG00000030325	19
ENSMUSG00000030327	2024
ENSMUSG00000030329	157
ENSMUSG00000030330	212
ENSMUSG00000030335	4244
ENSMUSG00000030336	60
ENSMUSG00000030337	1785
ENSMUSG00000030339	4633
ENSMUSG00000030340	6854
ENSMUSG00000030341	6197
ENSMUSG00000030342	27203
ENSMUSG00000030344	5
ENSMUSG00000030345	11
ENSMUSG00000030346	66
ENSMUSG00000030347	882
ENSMUSG00000030350	1
ENSMUSG00000030351	420
ENSMUSG00000030352	3129
ENSMUSG00000030353	529
ENSMUSG00000030357	16239
ENSMUSG00000030359	0
ENSMUSG00000030361	12
ENSMUSG00000030363	0
ENSMUSG00000030364	0
ENSMUSG00000030365	85
ENSMUSG00000030366	0
ENSMUSG00000030368	0
ENSMUSG00000030373	0
ENSMUSG00000030374	5153
ENSMUSG00000030376	14
ENSMUSG00000030378	1
ENSMUSG00000030380	107
ENSMUSG00000030382	4
ENSMUSG00000030385	0
ENSMUSG00000030386	1181
ENSMUSG00000030393	426
ENSMUSG00000030397	1921
ENSMUSG00000030399	222862
ENSMUSG00000030400	1849
ENSMUSG00000030401	6401
ENSMUSG00000030402	5
ENSMUSG00000030403	4424
ENSMUSG00000030406	10
ENSMUSG00000030407	1307
ENSMUSG00000030409	7365
ENSMUSG00000030410	2442
ENSMUSG00000030411	239
ENSMUSG00000030413	114
ENSMUSG00000030417	2175
ENSMUSG00000030421	2754
ENSMUSG00000030423	1120
ENSMUSG00000030424	185
ENSMUSG00000030427	111
ENSMUSG00000030428	57
ENSMUSG00000030431	1273
ENSMUSG00000030432	12154
ENSMUSG00000030433	3408
ENSMUSG00000030435	7053
ENSMUSG00000030443	156
ENSMUSG00000030446	386
ENSMUSG00000030447	6019
ENSMUSG00000030450	9
ENSMUSG00000030451	4879
ENSMUSG00000030452	2287
ENSMUSG00000030463	0
ENSMUSG00000030465	1783
ENSMUSG00000030468	38
ENSMUSG00000030469	784
ENSMUSG00000030470	2401
ENSMUSG00000030471	1329
ENSMUSG00000030472	0
ENSMUSG00000030474	158
ENSMUSG00000030483	379
ENSMUSG00000030484	3900
ENSMUSG00000030486	267
ENSMUSG00000030491	3
ENSMUSG00000030492	0
ENSMUSG00000030493	313
ENSMUSG00000030494	2331
ENSMUSG00000030495	157
ENSMUSG00000030498	242
ENSMUSG00000030499	1450
ENSMUSG00000030500	4
ENSMUSG00000030505	1066
ENSMUSG00000030507	2
ENSMUSG00000030509	1114
ENSMUSG00000030510	1354
ENSMUSG00000030512	866
ENSMUSG00000030513	2232
ENSMUSG00000030515	1168
ENSMUSG00000030516	7367
ENSMUSG00000030518	18
ENSMUSG00000030519	165
ENSMUSG00000030521	1058
ENSMUSG00000030522	2134
ENSMUSG00000030523	31
ENSMUSG00000030525	7
ENSMUSG00000030527	1340
ENSMUSG00000030528	196
ENSMUSG00000030530	5269
ENSMUSG00000030532	1325
ENSMUSG00000030533	3550
ENSMUSG00000030534	1282
ENSMUSG00000030536	22208
ENSMUSG00000030538	3013
ENSMUSG00000030539	2742
ENSMUSG00000030541	7807
ENSMUSG00000030543	342
ENSMUSG00000030544	92
ENSMUSG00000030545	1120
ENSMUSG00000030546	1513
ENSMUSG00000030549	6718
ENSMUSG00000030551	2592
ENSMUSG00000030553	125
ENSMUSG00000030554	8108
ENSMUSG00000030555	777
ENSMUSG00000030556	790
ENSMUSG00000030557	6820
ENSMUSG00000030559	645
ENSMUSG00000030560	7792
ENSMUSG00000030562	817
ENSMUSG00000030577	174
ENSMUSG00000030579	3084
ENSMUSG00000030583	4014
ENSMUSG00000030584	73
ENSMUSG00000030587	796
ENSMUSG00000030588	2336
ENSMUSG00000030589	475
ENSMUSG00000030590	1507
ENSMUSG00000030591	7812
ENSMUSG00000030592	32482
ENSMUSG00000030595	1587
ENSMUSG00000030598	205
ENSMUSG00000030600	287
ENSMUSG00000030602	4584
ENSMUSG00000030603	5259
ENSMUSG00000030604	974
ENSMUSG00000030605	18340
ENSMUSG00000030606	32
ENSMUSG00000030607	1672
ENSMUSG00000030609	1851
ENSMUSG00000030610	841
ENSMUSG00000030611	875
ENSMUSG00000030612	882
ENSMUSG00000030613	1421
ENSMUSG00000030614	1345
ENSMUSG00000030615	1381
ENSMUSG00000030616	254
ENSMUSG00000030617	57
ENSMUSG00000030619	1612
ENSMUSG00000030621	763
ENSMUSG00000030623	3
ENSMUSG00000030629	7720
ENSMUSG00000030630	1413
ENSMUSG00000030636	0
ENSMUSG00000030638	39
ENSMUSG00000030641	120
ENSMUSG00000030643	376
ENSMUSG00000030647	5259
ENSMUSG00000030649	809
ENSMUSG00000030650	2
ENSMUSG00000030651	0
ENSMUSG00000030652	1273
ENSMUSG00000030653	8
ENSMUSG00000030654	7305
ENSMUSG00000030655	7497
ENSMUSG00000030657	659
ENSMUSG00000030659	9053
ENSMUSG00000030660	3729
ENSMUSG00000030662	5760
ENSMUSG00000030663	4189
ENSMUSG00000030664	28
ENSMUSG00000030666	27
ENSMUSG00000030669	4572
ENSMUSG00000030670	40
ENSMUSG00000030671	871
ENSMUSG00000030672	56155
ENSMUSG00000030674	55
ENSMUSG00000030677	218
ENSMUSG00000030678	5305
ENSMUSG00000030680	2
ENSMUSG00000030681	7865
ENSMUSG00000030682	5042
ENSMUSG00000030683	121
ENSMUSG00000030685	682
ENSMUSG00000030688	5906
ENSMUSG00000030689	2251
ENSMUSG00000030691	1024
ENSMUSG00000030693	5433
ENSMUSG00000030695	186956
ENSMUSG00000030697	4216
ENSMUSG00000030699	142
ENSMUSG00000030701	6569
ENSMUSG00000030703	657
ENSMUSG00000030704	7234
ENSMUSG00000030706	1921
ENSMUSG00000030707	3294
ENSMUSG00000030708	35
ENSMUSG00000030711	1642
ENSMUSG00000030713	1007
ENSMUSG00000030714	636
ENSMUSG00000030717	2461
ENSMUSG00000030718	3298
ENSMUSG00000030720	1414
ENSMUSG00000030722	542
ENSMUSG00000030724	3
ENSMUSG00000030725	276
ENSMUSG00000030726	2119
ENSMUSG00000030727	2848
ENSMUSG00000030729	751
ENSMUSG00000030730	289477
ENSMUSG00000030731	339
ENSMUSG00000030732	9
ENSMUSG00000030733	4195
ENSMUSG00000030735	12
ENSMUSG00000030737	1654
ENSMUSG00000030738	12136
ENSMUSG00000030739	8109
ENSMUSG00000030741	3277
ENSMUSG00000030742	282
ENSMUSG00000030744	31035
ENSMUSG00000030745	301
ENSMUSG00000030747	8164
ENSMUSG00000030748	5887
ENSMUSG00000030750	1258
ENSMUSG00000030751	5229
ENSMUSG00000030752	362
ENSMUSG00000030753	5052
ENSMUSG00000030754	7147
ENSMUSG00000030757	55
ENSMUSG00000030759	5629
ENSMUSG00000030760	1686
ENSMUSG00000030761	805
ENSMUSG00000030762	1
ENSMUSG00000030763	1251
ENSMUSG00000030766	2461
ENSMUSG00000030768	640
ENSMUSG00000030769	35
ENSMUSG00000030770	8998
ENSMUSG00000030772	2470
ENSMUSG00000030774	1804
ENSMUSG00000030775	6
ENSMUSG00000030779	5461
ENSMUSG00000030780	2983
ENSMUSG00000030781	6
ENSMUSG00000030782	2633
ENSMUSG00000030785	7848
ENSMUSG00000030786	975
ENSMUSG00000030787	1585
ENSMUSG00000030788	3720
ENSMUSG00000030789	5227
ENSMUSG00000030790	557
ENSMUSG00000030792	145
ENSMUSG00000030793	2000
ENSMUSG00000030795	19026
ENSMUSG00000030796	681
ENSMUSG00000030798	765
ENSMUSG00000030800	8411
ENSMUSG00000030801	1279
ENSMUSG00000030802	4074
ENSMUSG00000030804	0
ENSMUSG00000030805	3530
ENSMUSG00000030806	258
ENSMUSG00000030811	1586
ENSMUSG00000030814	1762
ENSMUSG00000030815	2466
ENSMUSG00000030816	4472
ENSMUSG00000030822	4136
ENSMUSG00000030823	274
ENSMUSG00000030824	22982
ENSMUSG00000030825	156
ENSMUSG00000030826	4499
ENSMUSG00000030827	1
ENSMUSG00000030830	903
ENSMUSG00000030834	2
ENSMUSG00000030835	4516
ENSMUSG00000030838	4
ENSMUSG00000030839	472
ENSMUSG00000030842	4553
ENSMUSG00000030844	769
ENSMUSG00000030846	4958
ENSMUSG00000030847	4423
ENSMUSG00000030849	9610
ENSMUSG00000030850	2792
ENSMUSG00000030851	1
ENSMUSG00000030852	39394
ENSMUSG00000030854	11
ENSMUSG00000030858	0
ENSMUSG00000030859	0
ENSMUSG00000030861	5508
ENSMUSG00000030862	2976
ENSMUSG00000030865	377
ENSMUSG00000030866	0
ENSMUSG00000030867	265
ENSMUSG00000030868	2733
ENSMUSG00000030869	4942
ENSMUSG00000030870	3341
ENSMUSG00000030871	800
ENSMUSG00000030872	3950
ENSMUSG00000030873	5715
ENSMUSG00000030876	2869
ENSMUSG00000030877	10
ENSMUSG00000030878	764
ENSMUSG00000030879	2487
ENSMUSG00000030880	1653
ENSMUSG00000030881	3732
ENSMUSG00000030882	139
ENSMUSG00000030884	12788
ENSMUSG00000030887	13
ENSMUSG00000030888	1138
ENSMUSG00000030889	71
ENSMUSG00000030890	7266
ENSMUSG00000030894	9392
ENSMUSG00000030895	21
ENSMUSG00000030897	0
ENSMUSG00000030898	0
ENSMUSG00000030905	68
ENSMUSG00000030909	0
ENSMUSG00000030911	4
ENSMUSG00000030917	1608
ENSMUSG00000030921	1169
ENSMUSG00000030922	244
ENSMUSG00000030924	301
ENSMUSG00000030929	519
ENSMUSG00000030930	1793
ENSMUSG00000030934	17833
ENSMUSG00000030935	348
ENSMUSG00000030942	2007
ENSMUSG00000030945	4
ENSMUSG00000030946	429
ENSMUSG00000030954	0
ENSMUSG00000030956	4523
ENSMUSG00000030960	717
ENSMUSG00000030963	0
ENSMUSG00000030965	2001
ENSMUSG00000030966	819
ENSMUSG00000030967	4243
ENSMUSG00000030968	0
ENSMUSG00000030970	2743
ENSMUSG00000030972	236
ENSMUSG00000030976	0
ENSMUSG00000030978	2085
ENSMUSG00000030979	954
ENSMUSG00000030980	2842
ENSMUSG00000030981	0
ENSMUSG00000030982	4045
ENSMUSG00000030983	2342
ENSMUSG00000030986	3215
ENSMUSG00000030987	7932
ENSMUSG00000030990	1610
ENSMUSG00000030994	203
ENSMUSG00000030996	3925
ENSMUSG00000031004	1635
ENSMUSG00000031007	6267
ENSMUSG00000031010	6961
ENSMUSG00000031012	2226
ENSMUSG00000031015	7315
ENSMUSG00000031016	551
ENSMUSG00000031021	4408
ENSMUSG00000031022	1
ENSMUSG00000031023	576
ENSMUSG00000031024	6053
ENSMUSG00000031026	32
ENSMUSG00000031027	29
ENSMUSG00000031028	32
ENSMUSG00000031029	6214
ENSMUSG00000031059	6616
ENSMUSG00000031060	2986
ENSMUSG00000031065	9601
ENSMUSG00000031066	2168
ENSMUSG00000031068	5837
ENSMUSG00000031070	183
ENSMUSG00000031072	1558
ENSMUSG00000031073	0
ENSMUSG00000031074	2
ENSMUSG00000031075	2903
ENSMUSG00000031077	1439
ENSMUSG00000031078	21122
ENSMUSG00000031079	79
ENSMUSG00000031085	0
ENSMUSG00000031089	962
ENSMUSG00000031090	585
ENSMUSG00000031093	925
ENSMUSG00000031095	1967
ENSMUSG00000031097	56838
ENSMUSG00000031098	419
ENSMUSG00000031099	505
ENSMUSG00000031101	520
ENSMUSG00000031103	946
ENSMUSG00000031104	10
ENSMUSG00000031105	314
ENSMUSG00000031107	264
ENSMUSG00000031109	795
ENSMUSG00000031111	271
ENSMUSG00000031112	379
ENSMUSG00000031118	0
ENSMUSG00000031119	3091
